Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6612,0,35000.0,33294.463443823624,43.27539899986732,73109.99478800021,9879.305505142165,36.83870360464468,0.0,35000,43000,46000,49000,54000,58000,62000,63000,69000,73000,73000
GET,/cart,1953,0,34000.0,32518.952269139805,1801.5732320000097,62584.678217000146,6726.642601126472,10.881123433132343,0.0,34000,38000,39000,40000,45000,48000,50000,52000,60000,63000,63000
POST,/cart,699,0,65000.0,60470.13259112589,4605.227158999696,97691.29130300006,16082.62374821173,3.8944727494928353,0.0,65000,68000,72000,74000,79000,82000,86000,87000,98000,98000,98000
POST,/cart/checkout,99,0,46000.0,45347.12743381819,6297.843045999798,65896.26530199984,6384.131313131313,0.5515776855504874,0.0,46000,50000,53000,57000,60000,63000,64000,66000,66000,66000,66000
GET,/product/0PUK6V6EV0,922,0,39000.0,37870.67129529173,1104.2636470001526,73999.28720599928,7345.100867678959,5.136915414924742,0.0,39000,44000,47000,49000,54000,59000,62000,64000,74000,74000,74000
GET,/product/1YMWWN1N4O,877,0,38000.0,37328.073833274815,1297.2441630008689,74476.42078199988,7361.7251995439,4.8861982851290655,0.0,38000,43000,47000,49000,54000,57000,61000,63000,74000,74000,74000
GET,/product/2ZYFJ3GM2N,886,0,38000.0,37125.18657936906,1902.7888099999473,73105.43813299955,7375.573363431151,4.9363417110882,0.0,38000,43000,47000,48000,54000,58000,62000,64000,73000,73000,73000
GET,/product/66VCHSJNUP,904,0,38000.0,37080.87063331747,3213.242750999598,71602.34750499966,7341.637168141593,5.036628563006471,0.0,38000,42000,46000,48000,53000,58000,63000,64000,72000,72000,72000
GET,/product/6E92ZMYYFZ,939,0,38000.0,37385.01895158889,1706.5762490001362,69874.41106999994,7324.588924387646,5.231630775069775,0.0,38000,43000,46000,48000,54000,59000,63000,65000,70000,70000,70000
GET,/product/9SIQT8TOJO,897,0,38000.0,37299.783976346705,1297.8451469998618,70966.54775699972,7384.752508361204,4.99762812059381,0.0,38000,43000,47000,49000,56000,60000,63000,65000,71000,71000,71000
GET,/product/L9ECAV7KIM,897,0,38000.0,36887.89542968001,3213.217049999912,72084.63494699936,7343.379041248607,4.99762812059381,0.0,38000,43000,47000,49000,54000,59000,62000,64000,72000,72000,72000
GET,/product/LS4PSXUNUM,929,0,38000.0,36949.602888862195,1028.9190210005472,68160.04395700019,7340.529601722282,5.175915857337402,0.0,38000,43000,46000,48000,53000,58000,62000,64000,68000,68000,68000
GET,/product/OLJCESPC7Z,872,0,37000.0,36876.605426759175,2999.097955000252,71388.99261299957,7373.310779816514,4.858340826262879,0.0,38000,42000,46000,48000,53000,58000,62000,64000,71000,71000,71000
POST,/setCurrency,861,0,62000.0,58616.25324213359,1797.6075740007218,98259.8956439997,9893.085946573752,4.79705441675727,0.0,62000,69000,73000,75000,81000,85000,90000,92000,98000,98000,98000
,Aggregated,18347,0,38000.0,37231.15782947223,43.27539899986732,98259.8956439997,8643.846241892408,102.22015956358376,0.0,38000,44000,48000,50000,58000,64000,73000,79000,90000,98000,98000
