Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697742697,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697742698,90,,Aggregated,0.000000,0.000000,570,570,770,870,970,970,970,970,970,970,970,9,0,570.0,580.5597652223595,72.67806700019719,967.8791010001078,9879.0
1697742699,180,,Aggregated,0.000000,0.000000,1800,1800,1800,1800,1900,1900,1900,1900,1900,1900,1900,58,0,1800.0,1495.6957937413727,72.67806700019719,1864.2968389995076,9879.0
1697742700,270,,Aggregated,2.000000,0.000000,1800,2000,2600,2600,2700,2800,2800,3000,3000,3000,3000,94,0,1800.0,1850.8196112659675,72.67806700019719,2960.4146089995993,9659.904255319148
1697742701,360,,Aggregated,7.500000,0.000000,1800,2100,2600,2600,2700,2800,2800,3000,3100,3100,3100,104,0,1800.0,1899.5567158076917,72.67806700019719,3053.179648999503,9553.971153846154
1697742702,450,,Aggregated,21.000000,0.000000,2600,2700,3000,3400,3700,3700,4400,4400,4700,4700,4700,151,0,2600.0,2362.907123046357,72.67806700019719,4666.379299000255,9462.470198675497
1697742703,540,,Aggregated,21.000000,0.000000,2600,2900,3200,3400,3700,4100,4400,4400,4700,4700,4700,166,0,2600.0,2465.50406868675,72.67806700019719,4666.379299000255,9370.536144578313
1697742704,630,,Aggregated,26.000000,0.000000,3000,3700,4000,4100,4900,5000,5200,5900,6100,6100,6100,229,0,3000.0,2995.941234017459,72.67806700019719,6069.649197999752,9287.729257641922
1697742705,720,,Aggregated,27.666667,0.000000,3300,4000,4100,4400,5200,5700,6000,6100,6500,6500,6500,266,0,3300.0,3271.958980060127,72.67806700019719,6471.395578999363,9278.984962406015
1697742706,810,,Aggregated,28.428571,0.000000,3500,4100,4900,5100,5900,6600,7100,7500,7800,7800,7800,302,0,3500.0,3601.383158589383,72.67806700019719,7776.580280999951,9205.880794701987
