Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6319,0,52000.0,51619.107117317355,72.67806700019719,126554.29538499993,9879.095109985758,35.14729051988027,0.0,52000,64000,71000,78000,92000,97000,100000,101000,107000,127000,127000
GET,/cart,1216,0,42000.0,43747.570602035375,1499.424265000016,85412.2287249993,6526.504934210527,6.763586844781518,0.0,42000,50000,55000,62000,72000,76000,79000,81000,85000,85000,85000
POST,/cart,246,0,83000.0,75929.13665876833,5098.069280000345,128713.2562479992,16082.90243902439,1.3682914176120504,0.0,83000,91000,94000,97000,105000,114000,117000,122000,129000,129000,129000
POST,/cart/checkout,24,0,46000.0,51845.825613874884,15914.16574699997,100023.82709500034,6382.0,0.13349184562068786,0.0,48000,52000,63000,72000,94000,95000,100000,100000,100000,100000,100000
GET,/product/0PUK6V6EV0,503,0,46000.0,47468.59492564413,2202.439626999876,99524.46519900058,7356.972166998012,2.7977665978002495,0.0,46000,53000,61000,65000,76000,91000,95000,96000,100000,100000,100000
GET,/product/1YMWWN1N4O,525,0,46000.0,48349.52605629903,2304.3813190006404,100114.13897199964,7376.481904761905,2.920134122952547,0.0,46000,56000,63000,67000,76000,89000,94000,96000,100000,100000,100000
GET,/product/2ZYFJ3GM2N,471,0,49000.0,48562.13755231845,2098.8725899997007,106301.50605499966,7387.787685774947,2.619777470305999,0.0,49000,56000,63000,69000,74000,84000,93000,94000,106000,106000,106000
GET,/product/66VCHSJNUP,503,0,46000.0,46730.89145512721,2101.347065000482,109497.31330200029,7355.431411530815,2.7977665978002495,0.0,46000,53000,59000,63000,73000,80000,92000,95000,109000,109000,109000
GET,/product/6E92ZMYYFZ,497,0,46000.0,47991.777877647924,2602.965951999977,98910.35656500026,7342.661971830986,2.7643936363950776,0.0,46000,55000,62000,64000,75000,90000,94000,95000,99000,99000,99000
GET,/product/9SIQT8TOJO,531,0,46000.0,47663.51385398493,1501.03864599987,94483.52518299999,7391.2617702448215,2.9535070843577187,0.0,46000,54000,59000,64000,74000,87000,93000,94000,94000,94000,94000
GET,/product/L9ECAV7KIM,509,0,47000.0,48661.58967276629,2899.464635000186,109735.8893999999,7340.589390962672,2.8311395592054214,0.0,47000,55000,62000,65000,77000,90000,96000,98000,110000,110000,110000
GET,/product/LS4PSXUNUM,473,0,47000.0,48570.228991646916,1805.6065789996865,99025.73662299983,7348.689217758985,2.6309017907743897,0.0,47000,55000,62000,65000,76000,85000,93000,96000,99000,99000,99000
GET,/product/OLJCESPC7Z,481,0,47000.0,48408.98648609148,1500.6390849994204,101910.80278500068,7381.800415800416,2.675399072647952,0.0,47000,55000,63000,68000,75000,91000,94000,99000,102000,102000,102000
POST,/setCurrency,436,0,78000.0,74392.11736347474,2702.8669519995674,149455.42600099999,9892.45871559633,2.4251018621091625,0.0,79000,90000,97000,102000,113000,121000,128000,135000,149000,149000,149000
,Aggregated,12734,0,49000.0,50853.07471052671,72.67806700019719,149455.42600099999,8785.499057640962,70.82854842224329,0.0,49000,61000,68000,73000,89000,95000,100000,104000,127000,143000,149000
