Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6420,0,49000.0,44202.81046263995,659.4625070010807,92961.56044799864,9879.16308411215,35.76908679843801,0.0,49000,56000,60000,63000,73000,77000,80000,82000,87000,93000,93000
GET,/cart,1414,0,43000.0,40416.6790317249,2898.0595220000396,71665.44105299909,6619.625176803394,7.878113509811736,0.0,43000,50000,52000,53000,56000,57000,59000,61000,70000,72000,72000
POST,/cart,345,0,78000.0,75541.70041597685,6602.191948000836,115801.0799349995,16066.327536231884,1.9221705522525099,0.0,78000,87000,92000,94000,98000,101000,108000,110000,116000,116000,116000
POST,/cart/checkout,41,0,61000.0,55857.82529960998,11409.971074001078,87798.34056099935,6386.585365853659,0.22843186273145769,0.0,61000,67000,68000,69000,71000,72000,88000,88000,88000,88000,88000
GET,/product/0PUK6V6EV0,568,0,52000.0,47567.15073079926,2306.459379999069,79484.06800799967,7337.8714788732395,3.1646170251577552,0.0,52000,57000,60000,63000,68000,71000,74000,74000,79000,79000,79000
GET,/product/1YMWWN1N4O,643,0,51000.0,47458.93303061274,3105.9848089989828,86685.58495700017,7361.166407465008,3.58248018869091,0.0,51000,56000,60000,62000,68000,71000,73000,77000,87000,87000,87000
GET,/product/2ZYFJ3GM2N,605,0,52000.0,48803.27158977688,3390.6738699988637,80785.6086970005,7356.945454545455,3.370762852500778,0.0,52000,57000,62000,65000,69000,72000,75000,76000,81000,81000,81000
GET,/product/66VCHSJNUP,541,0,50000.0,46375.57657391687,2097.095711998918,83264.04335000007,7334.643253234751,3.01418628628582,0.0,50000,56000,61000,65000,68000,71000,75000,77000,83000,83000,83000
GET,/product/6E92ZMYYFZ,615,0,52000.0,48061.8348081268,2499.746921001133,80308.61238599937,7304.172357723577,3.4264779409718655,0.0,52000,57000,62000,65000,69000,72000,74000,76000,80000,80000,80000
GET,/product/9SIQT8TOJO,621,0,51000.0,47469.94517684863,2399.9141639997106,85782.0486590008,7370.671497584541,3.459906994054518,0.0,51000,57000,61000,65000,69000,72000,75000,76000,86000,86000,86000
GET,/product/L9ECAV7KIM,587,0,52000.0,48498.45937959967,2901.4681930002553,77500.20632999986,7325.4497444633735,3.270475693252821,0.0,52000,58000,62000,65000,69000,71000,72000,74000,78000,78000,78000
GET,/product/LS4PSXUNUM,565,0,52000.0,49007.74392965487,4306.181026999184,81218.20748299979,7330.458407079646,3.1479024986164292,0.0,52000,58000,63000,66000,69000,73000,74000,77000,81000,81000,81000
GET,/product/OLJCESPC7Z,588,0,51000.0,48025.502411833295,2300.533001000076,84222.09241900055,7358.003401360545,3.27604720209993,0.0,51000,57000,62000,65000,68000,71000,74000,77000,84000,84000,84000
POST,/setCurrency,500,0,76000.0,71396.65767122603,3988.7984409997443,127646.87080600015,9892.696,2.785754423554362,0.0,76000,85000,92000,95000,100000,106000,110000,111000,128000,128000,128000
,Aggregated,14053,0,50000.0,47005.25483423886,659.4625070010807,127646.87080600015,8730.740767095993,78.2964138284189,0.0,50000,57000,61000,65000,72000,78000,87000,96000,110000,126000,128000
