Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1494,362,93000.0,86863.11422752346,27.68554800002221,175830.78293100005,7485.293172690763,8.307169316170377,2.0128482546544015,93000,120000,134000,142000,153000,167000,172000,173000,175000,176000,176000
GET,/cart,87,6,63000.0,64217.44455735633,27.656842000055804,166130.773825,6025.275862068966,0.48375082363241145,0.033362125767752514,63000,76000,85000,86000,110000,150000,158000,166000,166000,166000,166000
POST,/cart,9,8,6,9431.049877777808,3.518479000035768,84799.80457599992,1782.7777777777778,0.050043188651628774,0.044482834357003356,6,14,20,23,85000,85000,85000,85000,85000,85000,85000
POST,/cart/checkout,2,2,1,1.766118500029279,0.8957180000379594,2.6365190000205985,0.0,0.011120708589250839,0.011120708589250839,3,3,3,3,3,3,3,3,3,3,3
GET,/product/0PUK6V6EV0,32,4,52000.0,65073.798139750004,24.840201999950295,147639.985648,6426.71875,0.17793133742801343,0.022241417178501678,68000,86000,95000,95000,134000,148000,148000,148000,148000,148000,148000
GET,/product/1YMWWN1N4O,45,1,63000.0,74116.7709413111,23.955658000090807,154123.52709599998,7195.777777777777,0.25021594325814384,0.0055603542946254195,63000,87000,94000,132000,148000,148000,154000,154000,154000,154000,154000
GET,/product/2ZYFJ3GM2N,59,6,75000.0,71677.98908942373,25.094984000020304,170936.3881180001,6618.9152542372885,0.3280609033828997,0.033362125767752514,75000,88000,94000,96000,148000,167000,169000,171000,171000,171000,171000
GET,/product/66VCHSJNUP,51,3,76000.0,70406.14894543137,27.6437119999855,172195.03326199992,6872.745098039216,0.2835780690258964,0.016681062883876257,76000,86000,89000,92000,118000,142000,150000,172000,172000,172000,172000
GET,/product/6E92ZMYYFZ,43,3,72000.0,70314.23704472093,25.501532000021143,169225.75994400005,6834.325581395349,0.23909523466889301,0.016681062883876257,72000,87000,93000,94000,106000,148000,169000,169000,169000,169000,169000
GET,/product/9SIQT8TOJO,49,4,72000.0,76152.95408165305,25.241232999974272,173634.15250099992,6760.6122448979595,0.27245736043664553,0.022241417178501678,72000,88000,98000,134000,148000,154000,174000,174000,174000,174000,174000
GET,/product/L9ECAV7KIM,40,3,78000.0,73077.72290154999,25.719019000007393,152332.451044,6771.35,0.22241417178501677,0.016681062883876257,78000,90000,92000,94000,150000,152000,152000,152000,152000,152000,152000
GET,/product/LS4PSXUNUM,45,2,82000.0,78169.3248062222,28.10459699992407,175137.58636599994,7013.0888888888885,0.25021594325814384,0.011120708589250839,82000,90000,94000,95000,148000,148000,175000,175000,175000,175000,175000
GET,/product/OLJCESPC7Z,45,6,77000.0,70478.2146589111,24.61007400006565,154126.77081699995,6345.511111111111,0.25021594325814384,0.033362125767752514,77000,89000,94000,108000,139000,154000,154000,154000,154000,154000,154000
POST,/setCurrency,24,10,41000.0,50419.77352529167,24.443571999995584,171750.51366499998,5769.291666666667,0.13344850307101006,0.05560354294625419,41000,44000,86000,103000,150000,169000,172000,172000,172000,172000,172000
,Aggregated,2025,420,87000.0,82103.68108562719,0.8957180000379594,175830.78293100005,7224.376790123457,11.259717446616474,2.335348803742676,87000,108000,127000,136000,150000,165000,171000,173000,175000,176000,176000
