Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697488073,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697488074,90,,Aggregated,0.000000,0.000000,510,750,790,850,950,960,960,960,960,960,960,136,0,510.0,548.6278697132266,40.3350690003208,962.8931790002753,9154.10294117647
1697488075,180,,Aggregated,0.000000,0.000000,700,770,790,810,860,950,960,960,960,960,960,278,0,700.0,627.9895247122181,40.3350690003208,962.8931790002753,9337.24820143885
1697488076,270,,Aggregated,10.000000,0.000000,770,850,910,960,990,1000,1200,1200,1600,1600,1600,422,0,770.0,724.7693422085362,40.3350690003208,1614.496754999891,9112.135071090048
1697488077,360,,Aggregated,70.000000,0.000000,790,920,970,990,1100,1400,1400,1400,1600,1600,1600,520,0,790.0,792.700225563464,40.3350690003208,1614.496754999891,9072.613461538462
1697488078,450,,Aggregated,93.666667,0.000000,890,990,1100,1200,1400,1600,1800,1800,2000,2000,2000,716,0,890.0,907.6630839958157,40.3350690003208,2003.2095830001708,9200.741620111732
1697488079,540,,Aggregated,109.500000,0.000000,970,1100,1300,1400,1600,1800,1900,1900,2000,2000,2000,883,0,970.0,1003.0788277655736,40.3350690003208,2003.2095830001708,9232.137032842582
1697488080,630,,Aggregated,111.000000,0.000000,1000,1200,1400,1500,1700,1900,1900,2000,2500,2500,2500,1023,0,1000.0,1073.1012249413573,40.3350690003208,2469.8646950000693,9206.623655913978
1697488081,720,,Aggregated,121.166667,0.000000,1200,1400,1600,1700,1900,2100,2400,2600,3100,3100,3100,1265,0,1200.0,1219.6112620363738,40.3350690003208,3122.1499889998086,9131.49723320158
1697488082,810,,Aggregated,127.714286,0.000000,1200,1500,1700,1800,2000,2300,2600,2700,3100,3100,3100,1411,0,1200.0,1294.4491011467157,40.3350690003208,3122.1499889998086,9151.261516654855
1697488083,900,,Aggregated,127.875000,0.000000,1300,1600,1800,1900,2100,2500,2700,2900,3100,3500,3500,1599,0,1300.0,1370.1367866472854,40.3350690003208,3519.407250999393,9179.461538461539
1697488084,990,,Aggregated,140.777778,0.000000,1500,1800,1900,2000,2300,2500,2800,2900,3500,3900,3900,1821,0,1500.0,1452.0791088006658,40.3350690003208,3901.143928000238,9133.697968149369
1697488085,1080,,Aggregated,141.900000,0.000000,1500,1800,2000,2000,2400,2600,2900,3000,3500,3900,3900,2003,0,1500.0,1517.639239685477,40.3350690003208,3901.143928000238,9108.421367948078
1697488086,1170,,Aggregated,161.500000,0.000000,1600,1900,2100,2200,2600,2800,3100,3300,3800,4400,4400,2281,0,1600.0,1632.4304209022434,40.3350690003208,4384.650237000642,9091.459447610698
1697488087,1260,,Aggregated,172.300000,0.000000,1700,2000,2200,2300,2700,2900,3300,3500,4100,4400,4400,2417,0,1700.0,1691.032457274734,40.3350690003208,4384.650237000642,9091.95035167563
1697488088,1350,,Aggregated,172.200000,0.000000,1800,2100,2300,2500,2800,3100,3400,3600,4300,4500,4500,2618,0,1800.0,1775.7624398789314,40.3350690003208,4503.5143950008205,9084.746753246753
1697488089,1440,,Aggregated,184.500000,0.000000,1900,2200,2400,2600,3000,3200,3600,3800,4600,5100,5100,2799,0,1900.0,1855.7319153908686,40.3350690003208,5107.930508999743,9081.09289031797
1697488091,1530,,Aggregated,190.300000,0.000000,1900,2400,2600,2800,3200,3600,4100,4400,5100,5600,5600,3064,0,1900.0,1994.1714191729898,40.3350690003208,5594.778437000059,9079.163511749348
1697488092,1620,,Aggregated,190.300000,0.000000,2000,2500,2800,3000,3500,4000,4300,4600,5300,5600,5600,3285,0,2000.0,2103.505084338826,40.3350690003208,5594.778437000059,9084.742465753425
1697488093,1710,,Aggregated,190.500000,0.000000,2000,2600,2900,3100,3600,4000,4400,4700,5400,5600,5600,3461,0,2000.0,2170.299921254271,40.3350690003208,5594.778437000059,9051.968217278243
1697488094,1800,,Aggregated,203.200000,0.000000,2300,2800,3100,3300,3900,4300,4700,5100,6400,6600,6600,3931,0,2300.0,2350.8177664271284,40.3350690003208,6609.288822000053,9022.752480284915
1697488095,1890,,Aggregated,201.800000,0.000000,2300,2900,3200,3400,3900,4300,4800,5100,6000,6600,6600,4125,0,2300.0,2393.4329436788016,40.3350690003208,6609.288822000053,8995.071272727273
1697488096,1980,,Aggregated,204.200000,0.000000,2400,3000,3200,3500,4000,4400,4900,5200,6400,6800,6800,4257,0,2400.0,2449.184230837457,40.3350690003208,6783.690507999381,8980.509043927648
1697488097,2070,,Aggregated,230.600000,0.000000,2400,3000,3300,3500,4100,4500,5000,5300,6600,7100,7100,4374,0,2400.0,2483.776403443087,40.3350690003208,7102.738552999654,8979.446044810242
1697488098,2160,,Aggregated,225.400000,0.000000,2600,3200,3500,3800,4400,5000,5600,6000,6900,7800,7800,4739,0,2600.0,2661.2705367987032,40.3350690003208,7836.547934000009,9022.98058662165
1697488099,2250,,Aggregated,225.400000,0.000000,2700,3200,3700,4000,4600,5200,5900,6400,7400,8500,8500,5008,0,2700.0,2761.268010010792,40.3350690003208,8495.298212999842,9013.315095846645
1697488100,2340,,Aggregated,209.100000,0.000000,2700,3300,3800,4000,4700,5300,6100,6600,7800,8500,8500,5121,0,2700.0,2815.733888591886,40.3350690003208,8495.298212999842,9022.882444834993
1697488101,2430,,Aggregated,225.400000,0.000000,2900,3500,4000,4300,5200,6000,6800,7300,8500,9300,9300,5491,0,2900.0,3018.4837799856205,40.3350690003208,9298.788508999678,9030.557821890367
1697488102,2520,,Aggregated,237.800000,0.000000,3000,3700,4200,4500,5300,6000,6900,7400,8500,9300,9300,5804,0,3000.0,3104.3372948950846,40.3350690003208,9298.788508999678,9011.293073742247
1697488103,2610,,Aggregated,232.200000,0.000000,3000,3700,4200,4500,5400,6100,6900,7400,8500,9300,9300,5856,0,3000.0,3124.910848783482,40.3350690003208,9298.788508999678,9013.587602459016
1697488104,2700,,Aggregated,243.600000,0.000000,3000,3700,4200,4500,5400,6200,7000,7400,8500,9300,9300,5888,0,3000.0,3141.9818811649243,40.3350690003208,9298.788508999678,9012.222995923914
1697488105,2790,,Aggregated,251.900000,0.000000,3100,3900,4400,4700,5600,6400,7300,7800,8800,9900,9900,6212,0,3100.0,3272.757699113661,40.3350690003208,9925.869816000159,8994.753219575015
1697488106,2880,,Aggregated,195.700000,0.000000,3300,4200,4700,5200,6300,7300,8200,8700,11000,12000,12000,6730,0,3300.0,3545.235188836413,40.3350690003208,11899.268410999866,8984.974739970283
1697488107,2970,,Aggregated,195.700000,0.000000,3400,4400,5100,5500,6600,7700,8500,9100,11000,12000,12000,7112,0,3400.0,3719.6277780220835,40.3350690003208,12286.001034000037,8972.493953880765
1697488108,3060,,Aggregated,208.700000,0.000000,3500,4500,5200,5600,6800,7800,8600,9200,11000,12000,12000,7273,0,3500.0,3793.0328993451203,40.3350690003208,12286.001034000037,8969.15096933865
1697488109,3150,,Aggregated,244.500000,0.000000,3500,4500,5300,5700,6900,7900,8700,9300,11000,12000,12000,7377,0,3500.0,3841.6759402509215,40.3350690003208,12286.001034000037,8967.57543716958
1697488110,3240,,Aggregated,257.000000,0.000000,3600,4700,5500,5900,7200,8100,9000,9500,12000,12000,12000,7695,0,3600.0,3964.322469362708,40.3350690003208,12286.001034000037,8957.853801169591
1697488111,3330,,Aggregated,236.900000,0.000000,3700,4800,5500,6000,7400,8200,9100,9600,12000,12000,12000,7904,0,3700.0,4044.786744839328,40.3350690003208,12286.001034000037,8963.780870445344
1697488112,3420,,Aggregated,249.700000,0.000000,3900,5000,5800,6300,7700,8400,9400,10000,12000,13000,13000,8229,0,3900.0,4198.873633569569,40.3350690003208,12639.87347300008,8967.669340138535
1697488113,3510,,Aggregated,241.000000,0.000000,3900,5100,5800,6400,7700,8500,9500,10000,12000,13000,13000,8305,0,3900.0,4230.481674473571,40.3350690003208,12639.87347300008,8970.803251053581
1697488114,3600,,Aggregated,241.000000,0.000000,3900,5100,5900,6500,7800,8600,9500,10000,12000,13000,13000,8373,0,3900.0,4272.172841747758,40.3350690003208,13079.78564699988,8974.485130777499
1697488115,3690,,Aggregated,244.700000,0.000000,4000,5300,6200,6800,8100,9000,10000,11000,13000,15000,15000,8693,0,4000.0,4455.258557596913,40.3350690003208,15345.671635000144,8969.261129644541
1697488116,3780,,Aggregated,248.500000,0.000000,4300,5600,6400,7100,8300,9300,11000,12000,13000,15000,15000,9163,0,4300.0,4614.656039856715,40.3350690003208,15345.671635000144,8971.151042235077
1697488117,3870,,Aggregated,245.500000,0.000000,4300,5700,6600,7200,8500,9700,11000,12000,14000,16000,16000,9343,0,4300.0,4721.419324309651,40.3350690003208,16466.445650999958,8977.935352670449
1697488118,3960,,Aggregated,240.500000,0.000000,4400,5800,6800,7400,8900,10000,12000,12000,16000,17000,17000,9595,0,4400.0,4877.9405106143895,40.3350690003208,17174.513756000124,8974.157165190203
1697488119,4050,,Aggregated,219.300000,0.000000,4500,5900,6900,7500,9000,11000,12000,13000,16000,17000,17000,9711,0,4500.0,4937.836455604583,40.3350690003208,17174.513756000124,8978.645350633302
1697488120,4140,,Aggregated,224.800000,0.000000,4500,5900,6900,7500,9100,11000,12000,13000,16000,17000,17000,9735,0,4500.0,4951.161814191177,40.3350690003208,17174.513756000124,8976.56538263996
1697488121,4230,,Aggregated,231.100000,0.000000,4500,5900,7000,7600,9100,11000,12000,13000,16000,17000,17000,9785,0,4500.0,4971.796963237517,40.3350690003208,17174.513756000124,8973.096371997955
1697488122,4320,,Aggregated,211.400000,0.000000,4600,6100,7200,7800,9400,11000,12000,13000,16000,17000,17000,9999,0,4600.0,5085.11884348016,40.3350690003208,17178.643881000426,8957.359735973598
1697488123,4410,,Aggregated,187.100000,0.000000,4800,6500,7600,8200,10000,12000,13000,14000,17000,19000,20000,10548,0,4800.0,5424.644270901706,40.3350690003208,20193.21331500032,8970.436954872961
1697488124,4500,,Aggregated,177.100000,0.000000,4900,6700,7800,8500,11000,12000,14000,15000,18000,20000,20000,10813,0,4900.0,5602.760524059296,40.3350690003208,20193.21331500032,8962.505502635717
1697488125,4590,,Aggregated,216.400000,0.000000,5100,7000,8100,8900,11000,13000,14000,16000,18000,20000,20000,11162,0,5100.0,5783.095211045262,40.3350690003208,20193.21331500032,8952.318043361405
1697488126,4680,,Aggregated,237.900000,0.000000,5300,7300,8600,9500,11000,13000,15000,16000,19000,20000,20000,11650,0,5300.0,6045.026854242757,40.3350690003208,20369.985339000777,8935.41339055794
1697488127,4770,,Aggregated,242.400000,0.000000,5500,7500,8900,9800,12000,13000,15000,16000,20000,20000,21000,11951,0,5500.0,6188.929782235053,40.3350690003208,20891.33513500019,8938.713664128525
1697488128,4860,,Aggregated,238.500000,0.000000,5500,7600,9000,9900,12000,13000,15000,16000,20000,21000,21000,12046,0,5500.0,6234.403613895491,40.3350690003208,20891.33513500019,8939.398721567326
1697488129,4950,,Aggregated,238.500000,0.000000,5500,7600,9000,10000,12000,13000,15000,16000,20000,21000,21000,12093,0,5500.0,6262.560767028534,40.3350690003208,21397.969055999965,8937.102290581328
1697488130,5040,,Aggregated,246.800000,0.000000,5600,7700,9100,10000,12000,14000,15000,17000,20000,23000,24000,12171,0,5600.0,6311.80623452469,40.3350690003208,23703.509791000215,8935.081751704873
1697488131,5130,,Aggregated,240.500000,0.000000,5700,7800,9400,10000,12000,14000,16000,17000,21000,23000,24000,12393,0,5700.0,6469.926526707573,40.3350690003208,23703.509791000215,8937.169934640522
1697488132,5220,,Aggregated,242.500000,0.000000,5900,8200,9800,11000,13000,14000,16000,18000,23000,26000,26000,12822,0,5900.0,6696.75878789534,40.3350690003208,26096.445248000236,8930.009592887225
1697488133,5310,,Aggregated,246.900000,0.000000,6100,8500,10000,11000,13000,15000,17000,19000,24000,26000,26000,13248,0,6100.0,6900.064713932909,40.3350690003208,26096.445248000236,8931.368810386473
1697488134,5400,,Aggregated,269.100000,0.000000,6200,8700,10000,11000,13000,15000,17000,19000,24000,26000,26000,13480,0,6200.0,6994.226700149639,40.3350690003208,26096.445248000236,8929.32997032641
1697488135,5490,,Aggregated,261.200000,0.000000,6500,9200,11000,11000,14000,15000,17000,20000,24000,26000,28000,14041,0,6500.0,7252.122352615215,40.3350690003208,28270.765184000084,8922.006338579873
1697488136,5580,,Aggregated,266.900000,0.000000,6700,9400,11000,12000,14000,15000,18000,20000,24000,26000,28000,14336,0,6700.0,7389.703875944346,40.3350690003208,28270.765184000084,8928.636439732143
1697488137,5670,,Aggregated,285.400000,0.000000,6800,9600,11000,12000,14000,16000,18000,20000,24000,27000,28000,14544,0,6800.0,7488.810052141374,40.3350690003208,28270.765184000084,8925.69643839384
1697488138,5760,,Aggregated,278.500000,0.000000,7000,9700,11000,12000,14000,16000,18000,20000,25000,27000,28000,14802,0,7000.0,7581.574233264908,40.3350690003208,28270.765184000084,8919.079516281583
1697488139,5850,,Aggregated,262.200000,0.000000,7000,9800,11000,12000,14000,16000,18000,20000,25000,27000,28000,14922,0,7000.0,7628.328146848559,40.3350690003208,28270.765184000084,8918.59194477952
1697488140,5940,,Aggregated,272.300000,0.000000,7000,9800,11000,12000,14000,16000,18000,20000,25000,27000,28000,14927,0,7000.0,7631.517227615878,40.3350690003208,28270.765184000084,8918.758759295237
1697488141,6000,,Aggregated,279.500000,0.000000,7100,9800,11000,12000,14000,16000,18000,20000,25000,27000,28000,14991,0,7100.0,7658.118795838649,40.3350690003208,28270.765184000084,8919.21446201054
1697488142,6000,,Aggregated,276.500000,0.000000,7100,9900,11000,12000,14000,16000,18000,20000,25000,27000,28000,15052,0,7100.0,7685.908147822826,40.3350690003208,28270.765184000084,8915.883470635132
1697488143,6000,,Aggregated,272.600000,0.000000,7100,9900,11000,12000,14000,16000,18000,20000,25000,27000,28000,15063,0,7100.0,7692.825765805096,40.3350690003208,28270.765184000084,8915.943902277102
1697488144,6000,,Aggregated,236.700000,0.000000,7500,10000,12000,13000,15000,17000,20000,21000,26000,28000,28000,15728,0,7500.0,8075.698920593402,40.3350690003208,28270.765184000084,8927.976220752798
1697488145,6000,,Aggregated,197.500000,0.000000,7600,10000,12000,13000,15000,17000,20000,22000,26000,28000,28000,15957,0,7600.0,8190.6649426208605,40.3350690003208,28270.765184000084,8931.247728269725
1697488146,6000,,Aggregated,215.500000,0.000000,7800,11000,12000,13000,15000,18000,20000,22000,27000,29000,30000,16298,0,7800.0,8359.025768051468,40.3350690003208,30452.126850999775,8950.362621180513
1697488147,6000,,Aggregated,191.000000,0.000000,7800,11000,12000,13000,16000,18000,21000,22000,27000,29000,30000,16445,0,7800.0,8439.176022492418,40.3350690003208,30452.126850999775,8949.438795986622
1697488148,6000,,Aggregated,197.700000,0.000000,8200,11000,13000,14000,16000,19000,21000,23000,28000,31000,31000,17170,0,8200.0,8786.614808841472,40.3350690003208,30660.178412000278,8937.663657542225
1697488149,6000,,Aggregated,182.400000,0.000000,8300,11000,13000,14000,16000,19000,21000,23000,28000,31000,31000,17415,0,8300.0,8889.985661865338,40.3350690003208,30660.178412000278,8922.68102210738
1697488150,6000,,Aggregated,217.400000,0.000000,8800,12000,13000,14000,17000,19000,22000,24000,28000,31000,32000,18110,0,8800.0,9195.279820549806,40.3350690003208,32198.052113000813,8909.890005521811
