Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6743,0,27000.0,27251.425264260524,44.41980099363718,69182.08271799813,9879.641702506302,37.49093796344257,0.0,27000,34000,38000,41000,47000,51000,54000,55000,60000,69000,69000
GET,/cart,2291,0,29000.0,28453.36818015148,587.9085279957508,65273.6073230044,6920.141422959407,12.737911741694635,0.0,29000,33000,36000,37000,41000,46000,49000,53000,59000,65000,65000
POST,/cart,1271,0,51000.0,47675.18570182141,2508.052942001086,81606.07481300394,16103.587726199843,7.066733227277993,0.0,51000,54000,57000,59000,63000,67000,72000,74000,77000,82000,82000
POST,/cart/checkout,236,0,34000.0,34270.53558681766,4207.40102900163,75191.13522400585,6387.5084745762715,1.3121550288258115,0.0,34000,39000,43000,45000,51000,55000,64000,67000,75000,75000,75000
GET,/product/0PUK6V6EV0,1212,0,31000.0,29907.730873231823,804.7632239977247,75503.47086599504,7282.726897689769,6.73869447007154,0.0,31000,35000,38000,40000,43000,45000,48000,50000,55000,76000,76000
GET,/product/1YMWWN1N4O,1176,0,31000.0,29973.619152617437,704.0811309998389,61920.204802001535,7296.2959183673465,6.538535228386246,0.0,31000,35000,38000,39000,43000,46000,49000,52000,57000,62000,62000
GET,/product/2ZYFJ3GM2N,1167,0,31000.0,29185.84639423816,995.4147409953293,61929.03972000204,7310.709511568123,6.4884954179649235,0.0,31000,35000,37000,39000,42000,46000,49000,52000,56000,62000,62000
GET,/product/66VCHSJNUP,1146,0,32000.0,29860.460973010522,997.2997570002917,55055.116937001,7278.385689354276,6.371735860315169,0.0,32000,35000,37000,38000,43000,46000,49000,50000,54000,55000,55000
GET,/product/6E92ZMYYFZ,1211,0,32000.0,30021.975025523556,1191.0990890028188,58693.77094400261,7254.668868703551,6.7331344911358375,0.0,32000,35000,38000,39000,43000,45000,49000,51000,57000,59000,59000
GET,/product/9SIQT8TOJO,1174,0,31000.0,29268.447463492295,703.4665969986236,62203.97334899462,7308.468483816014,6.527415270514841,0.0,31000,35000,37000,38000,42000,45000,49000,52000,57000,62000,62000
GET,/product/L9ECAV7KIM,1141,0,31000.0,29418.273813352414,387.21369900304126,62033.478224002465,7266.510955302367,6.343935965636656,0.0,31000,35000,37000,39000,42000,46000,49000,51000,61000,62000,62000
GET,/product/LS4PSXUNUM,1133,0,31000.0,29667.64769568481,1893.5710079967976,54203.267932003655,7270.4836716681375,6.299456134151035,0.0,31000,35000,37000,39000,43000,46000,50000,51000,54000,54000,54000
GET,/product/OLJCESPC7Z,1236,0,31000.0,29539.27391984869,387.6424549962394,55815.29777000105,7304.088996763754,6.872133964528402,0.0,31000,35000,37000,38000,42000,45000,48000,50000,54000,56000,56000
POST,/setCurrency,1500,0,46000.0,43858.717991876685,2007.9284359962912,83169.0358670021,9896.781333333332,8.339968403553886,0.0,46000,51000,55000,57000,62000,66000,70000,73000,77000,83000,83000
,Aggregated,22637,0,31000.0,30816.770567352807,44.41980099363718,83169.0358670021,8680.23306975306,125.86124316749955,0.0,31000,36000,40000,42000,48000,53000,60000,64000,74000,77000,83000
